gene,logFC,pvalue
CYP46A1,-0.5466224333787348,0.2788716873202216
RAX,-0.4164838271029274,0.2789612685417518
CARM1,0.1350288280565657,0.2789713610852686
ASUN,0.2439828204806726,0.2791385795284447
HRASLS,0.6074642142334858,0.2792171458623798
NSMCE4A,0.17435154666145,0.2793599652072115
ANGEL1,-0.1399828796112512,0.2793966425118562
GAS7,-0.4045576723118618,0.2794937473469517
RUFY3,-0.3203499347303946,0.2795008284320908
DTX3,0.4815561746172747,0.2795455421957764
SEPHS2,-0.1461802075244698,0.2796899444287884
ACTL8,-0.3294565944958352,0.2797513557976666
BMP2K,0.3831886971063154,0.2797628589384159
RP1-68D18.4,0.4938831106834982,0.2797991598928419
IL10RB,0.1069890751681832,0.279927415141197
HHLA1,-0.2001523135484397,0.2800325469946128
NGLY1,-0.2852829329580437,0.2802371457556318
CHFR,0.1467813012914156,0.2802745849511823
HOXB8,0.289853848908475,0.2802879139152338
TRAM2,-0.3323769533200966,0.2803498867684018
PPP1R2P9,0.1975850905060721,0.280699457847287
VWA7,-0.4725329116172077,0.2807066782179138
EXOC6B,0.5101011940978921,0.2807958749463305
TMEM158,0.8041846999282676,0.2807968418057393
SALL1,0.7479662529257549,0.2808104637647015
DYRK1B,-0.4959461671847931,0.2810203496507197
TIAM1,-0.6627962492259343,0.2812066486620693
GRM8,0.632677928267225,0.281244030548264
CPSF1,-0.4026614742602019,0.281425556518356
ZNF473,0.2363684697393928,0.2814381526448776
EXD2,-0.1647819911445296,0.2815930842887084
CSN2,0.2828324945151959,0.2816305000290512
CALU,-0.3139470270089486,0.281683732877364
ACSL6,0.4216212116097351,0.2817448559140285
PRKAA2,-0.4996557595044439,0.2817838012005866
SLC17A2,-0.4414921947767678,0.281823761167809
CRIPT,0.2503608037374896,0.2818640526191607
TFAM,-0.3734502894699458,0.2819049970749283
IL36G,-0.3811982383793371,0.2819290258259267
CAP2,0.4829139953130488,0.2819907458438619
HMG20A,0.1263528585575422,0.2820740418948091
SUPT5H,-0.122808882131606,0.2821354021026445
SLIT1,0.3694300146712423,0.28214319534923
N4BP2L2,-0.3551606840223673,0.2821560580705863
CMC4,-0.228866747268988,0.2823014484512868
GATC,-0.3187657952067786,0.2824235052143857
LGALS8,0.2546150135630363,0.2824703029722528
MED13,-0.1152589438679445,0.2824896134283979
LAMA5,-0.2125598908744717,0.2825003313977506
TAS2R14,0.1300992306799777,0.2825277514072584
ANK2,-0.5589448562182309,0.282835350421374
ATP10A,0.4867169296411999,0.2828745514563087
MT1H,-0.3539109274798946,0.2828758472727501
MED24,0.4257038119285408,0.2828940566015713
KIAA0040,0.2955185083889891,0.2829021950326113
IMPAD1,-0.2286137567489916,0.282925240840305
CAPN5,0.2171378539922344,0.2830435243010518
CDX2,-0.2556825872290482,0.2830587867845339
CASP9,-0.2401416981196167,0.2831323032818177
TSPAN1,-0.2814672361683721,0.28331585356918
HIST1H1C,0.4491839373315667,0.2833429263870582
ARPC5L,0.2317047300599775,0.283511391902272
PDE4A,-0.4874944787872666,0.2836255663714732
HCG26,0.249580533222641,0.2836815900076736
POLR1C,-0.2753264505413977,0.2837244441963273
NDST4,0.4688897517923411,0.2840365539573115
UPK1B,-0.3986557764152554,0.2842787482964448
RNF126,-0.2648721628738002,0.2843337779600883
CCDC59,-0.272316041090912,0.2845937627179491
ALDOA,0.0934835520767123,0.2848247802722831
TFPI2,0.6583184404925255,0.2848286873368688
LALBA,0.563795395603865,0.2848463517291636
PMCH,0.3535689055327551,0.2848750665245396
KDM4A,-0.2621803557694093,0.2850021240448717
TUBB3,-0.279849449313069,0.2850672812130331
FPGS,-0.164368913002189,0.2851639932134952
HSPA1L,0.5261653370096209,0.285277043428558
RNFT1,0.589944925726706,0.285345885658466
ARHGEF10,-0.5620279566966282,0.2853615788181092
GNAT3,0.3641505191116527,0.2854591663892052
NGB,-0.4247108681547296,0.285605461647352
NDUFS7,0.1207772777794815,0.2856260256365493
TTC23,-0.1243852718065312,0.2856371936590671
CYB561D2,0.1948439694091472,0.285644458817167
ZNF140,0.3180668667547781,0.2856803599875033
AOC1,0.4735534192242872,0.2857772881477506
PDCD4-AS1,0.392233832368742,0.2858424248153995
OCEL1,-0.1686507989066505,0.2858556338046951
KLRC4,0.6609474602848864,0.2859824226155917
CCDC177,-0.323862560844983,0.2859958884123886
CNTN5,-0.6921903562946321,0.2861155550674618
SUCO,0.2278877837697308,0.2864967191572354
IGSF1,0.4003367299169671,0.2867812154787562
PDE10A,0.3833530114545871,0.2868929886022857
POPDC3,0.5100252932462421,0.2869446791511975
TWF1,-0.5684311051757702,0.2870846940413812
SOCS2,-0.4308574527437967,0.2871854893286313
C1ORF50,0.2118942917537305,0.2871929731666485
NUP107,0.0777228812679862,0.2872557880004278
EXOSC1,-0.5611407681354605,0.2875008675197946
MMP26,-0.3919326365465805,0.2876065341153274
EPB41L1,-0.5864950308642332,0.2876076570305857
PPL,0.8363675094219829,0.2876247404925251
FGF20,-0.5304447224157238,0.287841420190758
CD2BP2,0.2071526121337985,0.2878562967347558
RNF14,0.1270429331624907,0.2878972494947329
STX5,-0.1084622561020696,0.2878993595621626
VPS9D1,-0.263357620390237,0.2881294155952303
NLRP3,-0.5680412562801012,0.2881521362568332
CDK5RAP2,0.1805136583547533,0.2881610802960491
SLC25A6,0.1703903132676316,0.2881736654049494
RPL23AP32,-0.4678796258042847,0.2883305845019792
PFKL,-0.1530579705327781,0.2883543486025578
NEO1,-0.2779507720625052,0.2883985064914977
MIOS,-0.3416982527544858,0.2885688640123736
TTI1,0.1924911917265568,0.2885716178354797
IL4R,0.3074991575068999,0.2886110825196828
B3GNT3,-0.3743040045162109,0.2889293884249267
WHSC1,0.6371433012360059,0.2889613658922297
SP110,0.1712523532689243,0.289032626754087
C14ORF159,0.3380725411319201,0.2890719876853343
SYDE1,-0.7884919923038298,0.2892335268317052
GUCY1A3,0.4160445735361797,0.2892788057690122
ME3,-0.2088764861261047,0.2892856468491755
ARRB2,-0.2771274841939313,0.2893085417681522
GATM,0.3563889509713025,0.2893829744597269
RNASEH1,-0.1791346904907484,0.2893974426172702
MAPK6,-0.1611169316080438,0.289472226479876
FOXH1,-0.3376026761727324,0.2895521298101843
CENPB,-0.188852064227655,0.2895714861079582
DNM3,0.2598101366836465,0.2896348715308487
ARPP21,0.4840033539406558,0.2897129850958239
COX7C,0.1961304531805012,0.2897803222814341
NOVA1,-0.7702182434734803,0.2898924197010686
CALCR,-0.6643370583998776,0.2899269672208011
CPM,-0.349579207824604,0.2901871753374648
FDPS,0.1365472201867739,0.2902485523368515
EPOR,-0.5742383248182605,0.2902495598966871
NCAPH2,0.3155185982283379,0.2903117178183061
NMT2,-0.2307434723938737,0.2906093179982386
PUF60,-0.1057150790316967,0.2907348932002791
GS1-124K5.9,-0.5343696398299294,0.2909524826138966
CST4,0.2576796992138046,0.2909569267384045
SLC33A1,0.2452362222358219,0.2912403531951573
PKIG,-0.1240229762301758,0.2912414088214533
HOXA11,-0.6442568938583042,0.2914283833712461
RABEP2,-0.2864135421519806,0.2914493194172995
MAP3K5,0.2370133497033251,0.291535381482994
CSTB,0.2038306310575404,0.2916252338478924
USPL1,0.1566423379007666,0.2917048157594649
GRSF1,-0.2637578665956646,0.2919649188594154
TDRD12,-0.2256647191120535,0.2919795955104351
CCL11,0.464211075646082,0.2921679126411454
CASQ1,-0.157984657366633,0.2921725116883665
TKTL1,0.4747729963539004,0.2922427822751522
RBM41,0.1943774971463785,0.2923264214136646
MYL3,-0.3826370464729161,0.2923276590234211
PPOX,0.1748666442196373,0.2925725087620915
RP11-69I8.2,-0.5189752529826062,0.2926326548248821
COL15A1,0.2293281654561454,0.2926383400382738
MMRN2,0.3838164543582074,0.2926442220589058
PRAMEF12,0.4609277394108195,0.292797966438733
QTRTD1,-0.2350318042753256,0.2928650623587449
TG,0.3869529612867159,0.2928767294975793
ANXA13,-0.3678372892085217,0.2930896045953181
LBH,0.2826266733906326,0.2933026589231016
OXTR,0.2107950716504474,0.2933731318062644
TGFBR3,-0.2888125282882079,0.2934102721074971
ZNF91,0.2719992566770202,0.2935548256442047
TFAP2C,0.3512104042593615,0.2936995513177819
IL6,-1.0418998358970395,0.293712240851216
SPAG16,0.2261925912615945,0.293825180027058
PDLIM7,-0.5364020771030749,0.2938528967769103
SNAP23,0.2421513969622406,0.2938655731719713
AP3S1,0.1009546541403025,0.2939464885976975
PLEKHF1,0.4987066421322463,0.2939477211316066
SPTLC2,-0.3128753668431745,0.2939499398356787
FAM184A,0.2463441557421601,0.2940463469440954
BLZF1,0.673973105843336,0.2940769564993555
NFE2L2,0.1740102526600591,0.2941626853909665
HOXB3,0.3949511690684231,0.29417442965833
ZMYM1,0.1642179288086218,0.2942842544327598
GDE1,0.1702473085077791,0.2943038968619809
SMARCC2,-0.1703219364569843,0.2943569637896401
ZSCAN26,0.2489823373179662,0.2944382545468813
ID3,-0.3026089691871902,0.2945531460552661
H2AFY2,0.4847395186865526,0.2946478112994027
ATRN,-0.2109983258859262,0.2947320295890493
LOC102724905,0.6002450800634298,0.2947805158500838
DCXR,-0.3004571929141058,0.2948240862815214
HNF1A,-0.4257293386666703,0.2949561838930979
BTBD2,0.6141020229822933,0.2949886844062165
S1PR4,0.3184982252865582,0.2949967902046594
GNAI2,-0.2817255686657116,0.2953483649905948
SMCHD1,0.3336905297313572,0.2955166675450422
C7ORF26,0.3524190549159844,0.2955169593487274
LSM3,-0.1112218511033642,0.295534563093862
DCT,0.6076990331445815,0.2957063588724981
PIWIL1,-0.4746570549249993,0.2957541792413691
CD99,-0.2307011624291863,0.2957597449361874
FKBP10,-0.2534110492511132,0.2959626941557844
SPATA31C2,0.4430057754936014,0.2959659313748475
LOXL2,-0.4832403382761434,0.2960125372943717
NDRG1,0.1706508924723984,0.2962378505726393
KIF3B,-0.1312920275162152,0.2963458270337187
C6ORF62,0.4747150732758651,0.2963591521743302
CNN3,-0.2306562600013535,0.2963601781278763
GON4L,-0.3411541608155817,0.2966632475702377
ALDH4A1,-0.4662223423315312,0.2966846634587761
HTR7,-0.7652075845148905,0.2967814245178068
TNNI3,-0.4873777089281477,0.2970130104853683
SLC22A8,-0.2538915379451625,0.297082539583383
THAP10,0.2669341686621482,0.2971004746358368
PLXNB2,0.4875695342997854,0.2971541750420631
IKBKAP,0.4135274757975571,0.2974329574503558
ARHGEF17,-0.3573980497369788,0.2974625496351901
OR3A2,-0.3788157414801327,0.2974884141408079
PSMB2,0.2736386810598752,0.2975738284751192
LMNB2,0.3190282241637101,0.2976125047067889
ITGB1BP2,0.2763212220930318,0.2976942412764567
PLA2G5,0.45976465254728,0.2977105720930711
NCAN,-0.1858369110615143,0.2977680172616925
DYSF,0.3316152800409302,0.2977873244339352
ADH1C,-0.8684202005065611,0.2977982667035319
ZNF83,0.2506028945704353,0.2981100170264701
RUNX2,0.4298944570653873,0.2981693877045241
IBSP,-0.4311062526855398,0.2981882032289248
PSPC1,0.1627861117845235,0.2984351620414562
UBL4A,0.1865349932709907,0.2984969901396737
KIR2DS2,0.2144850436761256,0.2984988210457174
MUC7,0.5448658621184854,0.2986051174927968
CYP2W1,-0.4320747129273172,0.2988733625633538
AHCYL1,-0.2245950917012713,0.2989967792331518
CRABP2,0.4129138050316516,0.2990066852610112
FBXW2,-0.1499620855162202,0.2992284469897102
NABP2,0.2313333506676294,0.2992568543311685
AFF4,-0.3783212881902935,0.2992693033193244
B4GALT7,0.1288970931521724,0.2993601721202333
ETS2,-0.2420758762276129,0.2993902661873981
TESK1,-0.1038317780149213,0.2994979474945214
IL1RN,0.7181101052153789,0.2995516037245191
POLR2D,0.1846230373119333,0.2995641678049882
MSI1,0.3289658755315359,0.2995839822464823
ATHL1,0.3550187154213029,0.2995866931096828
INSM1,-0.5216684356935559,0.2996041050211614
GPR22,0.4317290084408807,0.2999465311487001
ARHGAP33,0.5989100815898123,0.3002042050450365
WDR13,-0.1915330461959694,0.3003732106262693
IFI44L,0.5383042776276614,0.3006587390780071
TP53BP2,0.1879058449393404,0.3007199034813996
WISP2,-0.5190969055757773,0.3009539783131655
PANK4,0.1287820081550013,0.3010342768505984
ATP6V0D1,0.1366297978904533,0.3012330797869699
REEP2,0.1274188352025671,0.3013368573903967
MAGI2,-0.4945310993176153,0.3013588927912059
HECA,0.1023762225424285,0.3015584816600705
OLFM4,0.8824837465164723,0.3016588682345439
RP11-114H24.6,0.564493225076621,0.3018319079178873
AGTR1,-0.4922051435859345,0.3018769853663544
PHKA2,0.2409885854600748,0.3019126376545221
SEMA5A,-0.4135428026869014,0.3019633733738326
ATXN2L,-0.6403639498978535,0.3021118320527614
PPM1G,-0.1712077538450067,0.3022082341033917
BRMS1,0.12656922237651,0.3022873694696262
GPR173,-0.4805601163543755,0.3023338355854722
EIF2AK3,0.215979864080932,0.3025510139698551
FEN1,0.2281009063303205,0.302745144260707
GALK2,0.4334823857828187,0.3028674753678557
TP53,0.4698307149090546,0.303019191815137
PCNXL4,0.4788551615686827,0.3034443808335048
PPFIA2,-0.3179408494835964,0.3034841824659555
HIST1H4J,0.6310528818839396,0.3035395177797895
POLE,-0.1553440186651462,0.3035815749573113
LPO,-0.373435885480684,0.3036782978324453
CP,-0.4144761210517202,0.3038323919824293
ADAT1,-0.1103556956196634,0.3039541621547446
CSAD,-0.422257545943502,0.3041183816679257
GAST,0.1116201250000727,0.3042966812857021
ALOX12,-0.5074966743128879,0.3043245272273089
SUPT7L,0.1210572642295852,0.304424363997419
LRRFIP2,-0.1912793521219722,0.3045224768241123
DNPH1,0.3713149203844539,0.3045954216360101
TIMELESS,-0.3569440423905323,0.3046302268603878
DPM1,-0.1987547436458374,0.3046531962499902
CRYGA,0.4569162312840995,0.3049489284398253
SMARCAL1,0.4993826162081003,0.3050004759796395
RCN3,-0.2809389144615988,0.305190396352641
OXR1,0.2350436291421971,0.3052879404941473
RDX,-0.3182148722681042,0.3054060537400492
UBR4,-0.5176929169330649,0.3055449693721955
HTR5A,-0.2283955630493905,0.3055657135602976
FGFR3,0.5910948468136832,0.3055668415645498
PDIA6,0.1228405610766607,0.3057348673292075
HK3,0.6570103912991367,0.3058602557751168
CRADD,-0.1528850460868671,0.3060401339035353
CWF19L1,-0.1704169698432718,0.3061818667210443
LRP12,0.4561070426962321,0.3061887967827116
CTB-176F20.3,0.3695847026423697,0.306295267799412
EXOSC4,-0.3002981209353255,0.3062962354834682
CAPZA2,0.1732305802187355,0.3063204955886071
SERPINA2,-0.4732406337358967,0.3063616877179161
SSTR1,-0.5585029820344976,0.3063847535409614
OAS1,0.3510094739307856,0.3063976693560338
PEG3,0.5030220512816852,0.3065056040151118
ALDH1A3,-0.4441005596608089,0.3065677643125584
ARHGEF7,0.1699663915823581,0.3066777520244823
RSF1,0.2444595576729531,0.3067225626560185
MAPK12,0.2530758080391528,0.3068342668594948
MLPH,-0.184040262454932,0.3069212703860445
LRP3,-0.1979800590200202,0.3069619015911509
AKR1A1,0.2030579442170381,0.3071132561685302
SRPRB,-0.1945098086092613,0.3072352318789666
MAOB,0.7362183807926055,0.3072353058528973
RGS2,-0.5032101396506068,0.30735321325156
SF3A2,0.3689001907473717,0.3074132554843067
RPL31,0.4122839357338534,0.3074457428005114
LILRA1,-0.4116645929109781,0.3074807791235356
RAPGEFL1,0.2201502460586164,0.3075358680325431
SPINK2,-0.4785651821369541,0.3075373806372143
AKT1,0.1414140692147185,0.307556118558668
SLC35F2,0.260998340623507,0.3076487992410889
TWF2,0.230052060446404,0.3077227179503498
FGFR4,0.4049712087703021,0.3078365523913182
CCNH,-0.1172948990190239,0.3078573134377674
ZNF213-AS1,-0.4475958252621743,0.3079648771110517
RGS13,0.5800906392652712,0.3080483730622009
CHAF1B,0.6311924433180494,0.3081232109885799
EPB42,-0.2484821596133422,0.3081408547245211
HMGN3,0.2228126793242406,0.3081853585452485
SLC6A9,-0.502942545648053,0.3082777530532178
TMEM230,0.1958620168950808,0.3083468940642156
ZNF780B,0.7484875636803907,0.3085880250396032
CHST12,0.406723229024859,0.3086352896112113
NEU2,-0.2367443590258666,0.3086644352386812
PLCB2,0.3561314242971871,0.3088154165337116
MDM2,0.3871377083523484,0.3090059165186501
SLC12A1,0.632104814918373,0.3091215503975317
HSD17B14,-0.1780117374223442,0.3091486161570041
CROCCP3,0.3036027066849573,0.3092184406178777
LOC101928104,-0.2124217410742588,0.3092939238697282
ERBB3,-0.3482363172139502,0.3094325468621259
IL5RA,0.5916936296236361,0.3096531020473822
DNAJC8,-0.2379227509672627,0.3097216653114663
SEMA3G,-0.3504941660803222,0.3097871221685276
SETMAR,-0.1858316817542604,0.309883388517308
CCS,0.1965396744157193,0.309895284318867
CMTR1,0.1684995228838453,0.3099325677610882
GOLGA2,-0.5394208300399992,0.3099331612083934
PLBD1,0.2770501532677354,0.3103411702944885
VCP,-0.1477424090786545,0.3104884375618984
RPL39L,0.3264579839897177,0.3105512847164849
UROD,-0.350827417728194,0.3109097484016633
GPM6B,0.7184420924591128,0.3110256447552961
CYP2A6,-0.3550836979976681,0.3111560870015658
MTL5,-0.3064473944320793,0.3111933797579409
CLN8,-0.6059665757993686,0.3113331340506267
NAA16,0.2147769605324914,0.3113621666030924
STK4,-0.4007616402217948,0.311491820292038
ACTN4,-0.2035486085986182,0.3117077943227331
ATAD5,0.3307875859014313,0.3117678509871818
C14ORF2,-0.1753645925236124,0.3118459901145962
HIF3A,-0.4893237560998384,0.3119234132918125
HAGH,0.1642350407877622,0.3120593398027692
CRBN,0.2045896108015856,0.3121331965683282
FBP1,0.3723026809386134,0.3121442012701617
TNF,0.2619337926798231,0.3122690600836506
PDGFD,-0.2084196515044176,0.3123410112341956
GTF3C1,0.2580791409510166,0.3125898022354977
DRD5,0.1625661732837606,0.3128391188533645
DCHS1,-0.2184397589556681,0.3128786236564381
MRPS7,0.1065860263224038,0.3129707172237871
SMAD5,0.2777233339657003,0.3130276193124006
CDIPT,0.2360438816881167,0.3130664163648716
CDC42EP1,-0.2022512685039892,0.3131691338392174
TEX11,-0.3497327615136116,0.3132815051264513
NEBL,-0.3370422563325741,0.3135082757468462
FYB,-0.7209661124214692,0.3136509788883845
FAM57A,-0.2142762207857806,0.3137736147212051
HRSP12,0.2765096510524198,0.3138237415698544
LRRC49,-0.1850877303905935,0.3138536204374115
CDH9,0.390167176097516,0.3139022252936361
NGDN,-0.231494102145902,0.3142302985294323
RNF146,-0.1931981835410994,0.3146072353592896
CD1E,0.7995930058805456,0.3146290867823198
IAPP,0.2847487203207919,0.3146662913543703
HDAC5,0.4384918127870207,0.3149091614457383
ACTR3B,-0.3079755747403032,0.3149157724283053
EPHB1,0.2623703321808506,0.3149175459418321
CLEC1A,0.2119990316903282,0.3150880686665005
SMPDL3B,0.5044482670726997,0.3151313591729771
SNX15,-0.2235194119542853,0.3151582553946426
TYW1,-0.0944699845321306,0.3154448847546207
PFKP,0.2954848159367937,0.3155339284271165
KAL1,0.5350304549334552,0.3156284544116323
FZD10,-0.4272052816763061,0.3157952718307663
DLGAP4,-0.2256409209338841,0.3158283004549947
SULT2A1,-0.4095760794548218,0.315885806212097
CLUHP3,0.117045177383952,0.3159985797847437
ACAD10,-0.1933301489958214,0.3160320973054874
KIAA0408,-0.5060387952700922,0.3164797147439325
LINC00588,-0.6352687573557132,0.3165269743736363
PDE1A,-0.363792609401889,0.3166389888637019
DBF4,0.332661965510038,0.3166806533737792
SOX12,0.1711562804749249,0.316828584724041
IFT88,0.1898597609247918,0.3168351863662071
PTRH2,-0.2957282474996745,0.3168767657432479
GABRA2,0.6544053332262534,0.3170384599808304
ZFYVE16,0.22598618498602,0.3172562956742747
CXORF40B,0.0790863666678891,0.3172857969434901
RBM48,0.3223234266743517,0.3173969468849738
SLC6A1,0.3926885993661688,0.317531362623948
ARHGEF40,-0.1990739460050221,0.3175341317024333
ZNF180,0.2815941514054394,0.3175756366258971
KIAA0895,0.4563234823906796,0.3175876063086116
FAM189B,-0.1868369621127978,0.3177779874644239
SARS,0.1122012530538487,0.3178166626375255
PSMF1,0.1434057877798302,0.3178853235813004
VPS37C,0.1185399397297128,0.3179589296811606
NDUFB4,-0.0659158417468983,0.3180443412038944
PARP11,0.2795969141086578,0.3180569893656909
ARMCX1,-0.2872603235167279,0.3180613858937209
TJAP1,-0.4466773360238445,0.3180902205563107
RPS4X,0.0533823853226245,0.3181517197415628
RHOBTB1,0.359931393996197,0.3183907508606773
SPATA2L,-0.1267259417477495,0.3184913607456646
DZIP3,0.5455951033276776,0.3185547043976039
FMOD,0.3666370907688652,0.3186556330124293
TSC22D2,-0.3818450424600614,0.3187239934020027
SLC22A18,0.2055610221269628,0.3188374414736177
ELL2,-0.6946943041624198,0.3188574370057838
MYLIP,0.2911605187380299,0.3188762080196997
RETSAT,-0.286398365629557,0.3189180409914566
RPS6KA6,-0.1461834405255269,0.3189335799705164
NLGN1,-0.6748060062867998,0.3189372570005446
PET112,0.4717239578106706,0.3190609845585204
HNRNPDL,-0.2481710169937567,0.3193569749337939
FCER1A,-0.6141925105678592,0.3194639733662799
SSR3,-0.2001700308458405,0.3197694923108543
ARHGEF2,0.1308429723465725,0.319786258861026
FASTKD2,-0.3529029005965309,0.319797004995908
EMP3,0.2136205425031541,0.3197990933832425
ANKRD55,0.2385763565408547,0.3197992083928335
IL36A,-0.1785863142897934,0.31980009091443
CIAPIN1,-0.1771541535928484,0.3198080557562165
SREK1,-0.1863856216304125,0.3198133918666198
FAM186A,0.4886560972430853,0.3198914195010798
RNF11,-0.2420882448676344,0.3199216187830446
SLC39A9,0.5890001228743973,0.3199381921829055
CAT,0.4606552521723914,0.3199582081376551
GHRHR,-0.442418438148521,0.3200767368125119
RP4-621B10.8,0.7865098359908447,0.3201032592053124
GABRA1,-0.1671777161781942,0.3202274990798636
TGM3,-0.4120968793782191,0.3202306930286103
RHD,-0.6113459575550579,0.3202386761358252
ATP8A2,0.4018223507106917,0.320268871300185
SACM1L,0.1866028810410842,0.3203978341361846
PFN2,-0.1543257622677458,0.3204031974525186
SNHG17,-0.3760251498986857,0.320482770886802
ZNF302,0.2007693983565346,0.3205133852689076
MED16,-0.4293814596756693,0.3205231072551019
CD59,-0.22440494748637,0.3205443856796364
PSMD11,-0.201730814866444,0.3206207446707451
CSTF1,0.1900845647414089,0.3206932763226134
RHO,0.5298353073863593,0.3207976431905681
FGL2,-0.3558873268281193,0.3211521003858896
DOHH,-0.3776527299375738,0.3213362093334754
INPP5E,-0.1138940859774617,0.3213931191955618
ROGDI,0.2252292791998646,0.3213956312546933
PRAMEF10,0.3285431623491246,0.3214067143328288
OR7A17,-0.4490788236973824,0.321467987205126
CTNNBL1,0.1138632193499855,0.3215999604647496
ZMYM2,-0.3028782854261997,0.3216247534538966
EIF3D,-0.0932407658769332,0.3218042137166937
CORT,-0.32932501620654,0.3218102972078612
CD177,-0.4082729347865941,0.3219009153991725
BNC2,0.2619029945956779,0.3219343064195736
ZNF493,0.5199613474965528,0.3220986680260541
C1QA,0.2736491418684057,0.3224638821977565
SAP30L,0.1979017465384238,0.3225943355149158
RANBP1,-0.3535634729779771,0.3226104715422325
TRPC2,-0.6018947049720711,0.3228201066810049
PAX4,0.4628677221499391,0.3228207874327543
IFT140,0.3076532196114874,0.3228404103138442
MYOC,-0.8011218994500142,0.3228468507742664
PCDH7,0.5754391327970803,0.3230012942262625
CCDC30,-0.1742653034809036,0.3231256711455272
COPS4,0.1660096694742172,0.3232621379847351
WDR25,0.4290811633225431,0.3235132567123201
ING3,0.1281531510065754,0.323526179489073
ENTPD5,0.3519022250233741,0.3235534287852588
PHC3,-0.5945493155732713,0.3235871639712424
PTPN14,-0.2100348037800143,0.3236574383945871
DPM3,-0.2439737464033218,0.3240596708304057
GPRASP1,-0.3070327941202269,0.3240782879199528
CYP20A1,-0.198828509414132,0.3241212647930137
HCN4,0.3424387294266644,0.3244810254927921
ACTR8,-0.1378863408602457,0.3248216442524043
C2,0.3622061826310645,0.3248571956839973
STK25,0.1283276813589644,0.3249177004322218
CKMT2,0.3521483054462715,0.3249732563271769
PRR14,0.2003184452920479,0.3251525838258297
HEG1,0.2065828963800573,0.32537507920944
ZNF37BP,0.6159331751893182,0.3255001091613272
CCBL2,0.1725448491193955,0.3256594278988572
CHRNA3,-0.3166085289618765,0.32575859033175
PILRA,0.4187530555937853,0.3258947969484319
PRPS1,-0.1190558948492501,0.3260990250479237
TLL1,0.2745671693225544,0.3261064830558542
CXCL2,-0.8345020110719723,0.3261410358764556
PAX1,-0.5158485231818339,0.3261988989352066
CASS4,0.3348180048918299,0.3263616935536162
TREH,0.2610498460158914,0.3263957321517512
PAPPA2,-0.3849813906801058,0.3264836535262333
ZNF135,0.6777399491529952,0.3265693215824042
EMP2,-0.1897091141955442,0.326974704183919
SIGLEC5,0.5173343532195043,0.32718152411406
APOL3,0.2617963176708944,0.3271901964857469
ALOX15,-0.421243198454059,0.327224452193563
IFNA4,0.3066864895730843,0.3272429925805627
CDC23,0.1372769151760273,0.3273634636481693
CD58,0.5385172085050645,0.3273812189543004
KHDC1L,-0.3885375015277512,0.3274497467155646
NACA2,-0.3863452474986006,0.3274860678627652
P2RY1,0.3007363329746235,0.3274879251904741
POLM,-0.541631244616541,0.3275206212600168
SIDT1,0.3089763526630911,0.3276010820690612
MYO10,-0.6404841704025919,0.3276405312370228
KCNG1,0.3050703938026142,0.3276925588559234
TROAP,-0.1532609480590414,0.3276995555508037
SLC25A20,0.1415416618693559,0.3277611870592409
C1ORF56,-0.280444000372178,0.3279781146093545
GABPB1,0.5877405811389771,0.3279895174751561
RMND5A,-0.5439145134692076,0.3279969939337281
SC5D,0.4790813241236122,0.3280487788124378
ZSCAN31,0.3990975352275283,0.3280531053155304
PMP2,0.5450966418901082,0.3280845765880914
C1ORF174,-0.1132811904352735,0.328193075439797
RASSF9,0.2836596010058718,0.32846514825494
TGM1,0.3305569343161525,0.3285408716593648
OSBPL2,-0.1588326817910257,0.3286938890285982
ASTN2,0.4243470269713825,0.32892147652817
E2F2,-0.4076744784213266,0.3291850666399959
LRRC23,-0.3514485257379682,0.3292930957324211
ABR,-0.288083962328721,0.329294267418992
ABCE1,-0.2785119314867383,0.3294899158891028
GOT1,0.1194804844256811,0.3295325924935594
RXFP3,-0.2260463376981354,0.3295501538464073
NAA40,0.1805238752753908,0.3295868669449285
CDR2L,0.3135357094911901,0.3297520077877021
PPP1R2,-0.264668422144211,0.3297865525882429
RPIA,-0.172975249910408,0.329915467989295
CHRND,-0.2892483955185891,0.3299743029622196
GRIK1,-0.4811647542883772,0.330131156356835
MXRA7,-0.1264227771847856,0.3301473675927368
LMCD1,-0.3156147551988155,0.3301787626334025
PRKAG1,0.1284640216848327,0.3304483543793394
ATF7IP,-0.2065548415197824,0.3305416396392508
CACNG2,-0.2983264954568208,0.3308092716878779
PHF21A,-0.0988143218013402,0.3309587030693241
OLFML3,-0.3301990578528357,0.3312465676471434
CACNA1I,-0.4091575133205687,0.3312661842751105
ACO1,-0.2038554511220365,0.3314603657137071
RHOC,0.164391369031005,0.3315778561210671
TXNL4A,-0.2911833201198934,0.3315991016354347
HOXC13,-0.3692905455645183,0.33160180499517
TNPO3,0.1583469108140125,0.3316282052773317
UBE2NL,0.2637672656813468,0.3318167334844558
SPRR2C,-0.4799884751203791,0.332126979468677
KRT38,0.1840362830483819,0.3322912428868168
NR1H2,-0.11951335399187,0.3325178280703739
GPR135,-0.3952149060404508,0.332720188439329
CASP4,-0.4472000481127356,0.3329393157341948
MAPKAP1,-0.1278906031513802,0.3330943569310994
WNT4,0.4014773835192344,0.3330974973067837
BAHCC1,0.2207317822018062,0.333121940023824
RAPSN,0.3837408547072414,0.333243363510998
POP1,0.4985318619530305,0.3333669150034727
