gene,logFC,pvalue
CSRP2,0.29922888709016604,0.35146675232557134
SORBS1,-0.6904993930032006,0.351601406051542
CLMN,0.2367433850737246,0.35190059297231907
IGSF9B,-0.42548883883027777,0.35221131929761107
SLC52A1,-0.19402337164694838,0.3522662927050581
C5ORF22,0.19268279770399133,0.3523286201792718
TCEAL4,-0.17006880716058959,0.3524255823229051
IQSEC1,0.2351612319658809,0.35253827113787156
NKX6-1,-0.20330712460444333,0.35265058609542227
XAB2,-0.2609590321051867,0.3526745961460453
IGFBP4,-0.22101227715011973,0.35272640848898057
CTAGE11P,-0.33395797766420987,0.3528400014145085
GCA,0.4452152102194997,0.3528473922142769
GALR2,0.45324693507511116,0.3528590076545646
ICE2,0.16846314513468297,0.352897762802005
CPE,-0.3854224239241475,0.3529156843409337
UBP1,0.1246573798143924,0.35299473042341145
FOXO4,-0.24944097213095517,0.3530284368881619
TP63,0.46936950422534807,0.3531977653295901
SEPT8,0.5682722176356974,0.35327358551929505
IDI1,0.19648834911914825,0.35342352183318704
CYP2C8,-0.4233751400635093,0.35354688549416435
ASL,0.0962105460074465,0.3536601887102794
BST1,0.4130917272065586,0.3536798578379146
CHST10,-0.08731769413640222,0.35373961111131896
PAK2,0.4454265676665097,0.3538996256339957
BTF3P12,-0.4875318798491177,0.35397653639734145
FAM205B,0.46646122777008037,0.35399422916484613
LIMD2,0.6322719712956282,0.3540323035073894
COG2,0.06611866964833091,0.35422906373317076
GSTA4,-0.1799105733826778,0.35437519158625636
C2CD5,-0.22893564655522702,0.3543840897560167
MBTPS2,-0.24130129209799733,0.35441686928518007
SGSH,0.7083331865206892,0.3544813038560892
PCID2,0.09420193184670467,0.35463868543908394
CTSL,-0.31759364594842765,0.3546960424832347
TMEM100,-0.4103426589555266,0.35472533550618196
ACADSB,-0.3907045020574511,0.3548359383046216
CLEC3B,0.304694524881441,0.3549254005370463
KLF10,-0.3387610327967323,0.3549510424513987
KLHDC3,-0.22328057793258083,0.35517992523743896
POLH,0.4839778731317663,0.3551971050161008
USP21,-0.13106176782556034,0.35527172760846865
REG1P,0.3676764183955177,0.3556038834220326
LOC101928589,-0.1428284925641865,0.35569776059493946
SLC8A2,-0.32753295957807627,0.35585709114076386
PACSIN2,0.13651996401047306,0.3558709467290738
PITX2,-0.6031297940774731,0.355941335411012
CACNA1D,-0.3440419338550065,0.3559484741609538
GAD2,0.521801389153493,0.3563287725793535
PITPNM1,-0.1622605640948649,0.3563500687230865
ARPP19,0.25375994029781346,0.35640528527567683
RUVBL1,0.23110948704345802,0.35642945972535833
TESC,-0.20026577371523757,0.3565263717790725
ANKMY1,0.4137701492286783,0.35655962171370015
LRRC23,0.45105727572564636,0.35659046764012914
ARHGEF10L,0.18634968277907227,0.35664841669189296
CRISP1,-0.45592530493880146,0.35671414616268443
BCAS1,-0.34339067615107766,0.3567281518800517
LOC101060521,-0.2121097471673199,0.35678937803970084
PIGG,0.1364332062538054,0.3570378395187865
RBBP9,-0.4366956059521341,0.3570883862246861
CLEC5A,0.4134475069822132,0.3573816839434982
TMEM143,0.4672017275915685,0.3575162192900914
RRN3,-0.3362403141182524,0.3575310640206359
ORC3,0.17276640811381938,0.3575873492759593
CELSR2,0.19030623504084954,0.35768461213919145
FRMPD1,0.38607606716017884,0.3577494036930385
OR6A2,-0.44387174123193507,0.3577952034793237
BCHE,0.35819061866969637,0.3578017136155083
METTL3,-0.3255902655222478,0.3578954583613113
FAM149A,-0.5971558156657659,0.35790173455190816
ADIPOQ,-1.1002997815158437,0.3580713803964819
CHP2,-0.2153926331579048,0.35812918998467047
RPS25,-0.15494682045565789,0.3581450695214377
ITIH3,0.4757201708108685,0.35818682274443686
VPS51,0.1888751295971236,0.35819587283811943
LY6G6E,0.5462058552450575,0.35824953323922987
SLC10A2,-0.2505517989323076,0.358265541725947
CLU,-0.34860530961957004,0.3584453787083479
PPIH,0.17780453703118404,0.35846217395000524
PMAIP1,-0.5558147126453381,0.3585350021249363
GS1-111G14.1,0.30518882479136167,0.35855333475083156
CAST,0.14454458025158345,0.35861005278615854
KLHL29,-0.5925495662108133,0.35885556624098236
TSC22D3,0.5732149864353566,0.3589364235226185
TRAF3IP2,0.2588103089269236,0.3589968795661895
AIMP2,-0.15483957568794704,0.35901384371081896
L1CAM,0.4411328263628649,0.3591274559150538
PARP6,-0.1128870475501369,0.35932482112209635
QRICH1,-0.08524109636244859,0.3593354062955276
HLA-C,0.21146461333847277,0.3594037331504279
SPANXB1,0.5577731082714794,0.35942772703465764
GCC2,0.1352370888016825,0.35952700423928613
MOCOS,-0.2535500744483139,0.359821196538067
WRNIP1,-0.4097196921510857,0.35982972930893614
IL1R2,-0.6611381095083866,0.35990602727685417
OSTM1,0.1827063443655934,0.36001936291333536
EIF2AK1,0.20003714664379935,0.36002646365804203
HPCAL1,-0.24063374352456002,0.3601410399636476
SETD3,-0.08117665417707798,0.3601461002525162
LOC220077,0.4261817195651112,0.3603114268185888
USP3,0.12319781143996167,0.3603497543073284
DNAJA2,-0.1722209661908547,0.3603601334394458
ATP11B,0.2011099215089036,0.3604614929638677
VPS54,0.1540524629914195,0.3604942268898254
LIN28A,0.4500191666937168,0.3606405949859626
ITGB1,0.6451401022267955,0.3607005520703901
NLRP1,0.36706338857881704,0.360714959688907
TPM2,-0.5256943670196099,0.36077106929681146
DOCK3,-0.25699648807800823,0.36077791922670227
IGHV3-73,0.6160184787394645,0.3608826436040815
NDUFA3,0.18431491666782662,0.3609853187073118
PSKH1,-0.14903789398946365,0.3611044517514576
HUNK,0.18955846885334537,0.3611968320072021
CLDND1,0.17131923961103723,0.3619663645934949
SP3,0.20667384708611536,0.3620923981811236
KLF13,-0.6254448088475577,0.3621128011779898
CHM,-0.40447466155277256,0.36212307268252203
MYO7B,-0.42900286503303775,0.3621231576985143
RHOBTB2,-0.3725989229905817,0.3621381821458778
ERO1LB,0.3972104511877266,0.36214458894187074
SPICE1,0.5056892177156995,0.36215316321664326
S100A9,0.585615330332292,0.3623975967235378
WASF2,0.20492435538611353,0.3626152591024297
PAQR3,0.2387320364058514,0.36264988419978306
APPBP2,-0.2900634933065369,0.36276912564370145
ICK,0.2251619918248835,0.3628526632499007
ATPAF2,-0.1969789955354706,0.3628859267579879
HYMAI,-0.4139351054933247,0.3630894852411428
MPP1,-0.15119811835364239,0.36312869913203644
TADA3,-0.35381564700518675,0.3632151151957947
BARX2,0.459926118482163,0.36323176945279145
COQ4,0.20939468279625562,0.36371841016657397
NPIPA5,-0.5655518800837038,0.3638919548723361
CDKN2C,0.34054743946978583,0.3639942409261224
KIAA0087,-0.48422607470144197,0.3640038707985224
OASL,-0.15194113622156458,0.3641242679575079
MAPRE1,0.1277207575957373,0.3642990634020787
ATP6V1G1,0.11339166181502591,0.364317570168546
ACSL1,-0.4911705743252348,0.3645007467940153
LGALS3,-0.1137226629173771,0.364500763262419
ANXA1,-0.0856026060883508,0.36455335799341093
LOC101929550,0.24440256924147086,0.36463666643695325
ABHD14A,0.2242962314433985,0.36501686243191434
PTBP2,-0.1945787030493964,0.36516833069433735
PHF8,-0.4068043898628968,0.36538656581292667
ZW10,0.11074505743193619,0.36554082632634777
MYCBP2,0.20509897749621686,0.36556636273612975
TRMT1,0.5023169595311066,0.36565879783929245
ZNF391,-0.26862490280237683,0.3657420511435121
CCNO,-0.18317781892741358,0.36585142150971905
PRKCSH,-0.2460919712123193,0.3658632958715951
RSRC2,-0.11848996627770347,0.3659267408298858
ISYNA1,-0.16696456035449803,0.36607684139677177
IPW,0.5144707153271897,0.3662732716435263
MLLT4-AS1,0.4743394237837837,0.3664991733772421
ANXA11,0.20026910652872765,0.36667531997711184
BMP10,0.16776961666092394,0.36671475541044374
ARSE,-0.12234144459359442,0.3667535480915643
C1QBP,-0.2520298025243424,0.36680741127966043
RAB11A,0.20167710140847817,0.36681964723561944
TBL3,0.2567936181654842,0.3670140074941241
SH3BP4,0.20512503280549055,0.36719938352080106
SLC30A4,0.47452166710225097,0.36743425709359234
CELA3B,-0.3907195232914793,0.36750958630849573
MSTN,0.5287990093626935,0.3675459055580132
LIMK1,0.4998845140757666,0.36757708695435964
CTAG1A,0.37324531338333333,0.3676498824955992
ARHGAP17,0.13575300604930973,0.3676515692741106
WDR52,-0.16309934450797314,0.36766374127313756
FNBP1L,-0.30125637285884466,0.36838784109195805
CRLF1,-0.7228899691338917,0.3684343962978557
THEM6,0.17082882983107694,0.3685067942353424
HTT,0.2505033435980675,0.3685243104841539
CBLN1,0.4301633528123059,0.36852975122954235
FXN,-0.1822560626341092,0.36860723688221425
ZNF337,0.15250348347670872,0.3687011198254248
SNX1,-0.26281750205226917,0.36872558345858214
DNPEP,-0.24575035181557947,0.36910081588168275
DZIP1,-0.2814077681022118,0.3694701405569048
OLAH,0.21244195006151934,0.36949037088802283
CCKBR,-0.15065909250960718,0.3695922129024032
NOV,-0.4812034628982058,0.3696368036298287
NR2C2,-0.1822271914893303,0.36968910320005127
QRSL1,0.17021785218494223,0.36971831627743124
ERI2,0.1295589864900153,0.36995309625222644
SCNN1G,-0.27047176062067635,0.3699793377862771
S100A8,-0.5996463382837769,0.3700109463723804
TOP3B,-0.4759708860761611,0.37003344697769436
ECHS1,-0.14144841830740518,0.3703986279234655
ACOXL,0.5339554493977627,0.37046376019993194
MRPS17,-0.1673901858671929,0.3705708772741385
C1ORF61,0.4405166139472181,0.37079084498472453
TAAR5,-0.2037404487562391,0.3709090919509161
KIAA1731,-0.4670296930439486,0.37130506292514776
HCLS1,0.18044944030438437,0.3714068299087257
POU5F1P4,-0.413920606025715,0.3714125007308424
CCDC106,-0.4663750999498646,0.3714936958083395
TMEM123,0.13806963918958992,0.3714977921475054
ILVBL,0.17364537460148588,0.37154537497972556
ADAMTSL3,-0.3868493831763491,0.37160073068733845
IFNA5,0.41062880209965336,0.3716463351456798
CIZ1,-0.2816572673614335,0.37180391626774306
CARD8,-0.15070841177616856,0.3718794942121316
PIGQ,0.173411686004588,0.37189610520991273
CERS2,-0.14843711945152904,0.37190385550781163
DNASE1L1,-0.12166872808039564,0.37192280372872555
C11ORF73,0.19691507446052103,0.3720938816999471
CKMT1A,-0.27440314902620244,0.37213152417549417
FABP3,-0.38403135529582233,0.37214257674392187
MRPS22,-0.10002458031372008,0.37218918197932116
SLCO1B1,0.5236619190130538,0.37223992218446234
GTF2H3,-0.20577668647624492,0.37224137164756094
HMGB3P1,-0.4621324033292966,0.3723032237581307
NAIP,0.2832236918446833,0.3723782709780489
KANK2,-0.38730475987483093,0.3726424527411534
RAG2,0.2981975159065171,0.37270731749728403
TM4SF20,-0.3782962712701341,0.3727077969910985
NPY1R,-0.564926477877342,0.3728932609545299
IGFBP3,0.41193769162046046,0.3728947717957638
DCX,-0.3515718673097403,0.37311231475391843
KPNA5,0.4231715207243054,0.3732158433455181
DLD,0.1334096456260152,0.3733163021021648
FAM175B,0.12358223413976965,0.3737428607970286
TMPRSS6,0.2515595807408131,0.3737661996725187
TSHZ2,-0.1969009639064403,0.3739788630187097
SS18L2,-0.12091107811744806,0.3742122434203185
NDOR1,-0.23835607590637142,0.37426573863543233
ATG2A,-0.11476237148841406,0.3742979947489528
LRRC16A,-0.11618108944051642,0.3744981030893151
PHIP,0.1444264248938456,0.374593633737576
MTCH2,-0.09587837427043233,0.3745952325411462
DSG2,0.49482681502367853,0.37468591803939605
MAP7D1,0.11073293961239727,0.37478468627158823
GALNT14,-0.3330457480719149,0.3748811920530892
KBTBD11,0.46064686450401204,0.3749895051885883
PLSCR2,0.3975358643282041,0.37513195317864084
METTL1,-0.15993339307713406,0.37516985425805116
EHD4,0.10580601865495254,0.3751943479044888
TMEM204,0.19676296959069361,0.37521488200497366
CCL15,0.418423922334231,0.37524976055914466
KCNJ14,0.16901369549697343,0.37536548699088235
TIPRL,0.13144974950396282,0.3755049898802399
MTG1,0.11188401952742844,0.37562621338887436
B3GNT4,-0.16315090320276848,0.37594968274039614
C14ORF93,0.2315476096499518,0.3762878520061733
CALCOCO2,-0.12980093507520962,0.3763697805242016
IGHV5-78,0.5212926224896881,0.3764649818835884
MFAP2,0.453362311129732,0.37658976941652506
GNG5,0.09351229254870752,0.37660494978045034
ROBO1,0.14781656824107436,0.37664271989611
FCER1G,0.20572373182297987,0.3767306349863536
TBX4,-0.2509457367471084,0.3767491005578172
IGHMBP2,0.2078410297373674,0.37701526982278716
MS4A5,-0.14317123068241688,0.3770548760544456
ARHGEF15,-0.1533227629556464,0.3770924403873365
TDRD3,0.4323452078121983,0.37714724771428915
MTMR11,0.18654298609185815,0.37721696823605444
SIX6,0.4063868052137263,0.37743008281753987
GPR35,0.25921127980027414,0.3774902525376373
SMURF2,-0.16321086943597685,0.3775063218219157
SOD3,0.1976439270585022,0.3776649546395255
BMS1,-0.178249344416594,0.3776797599041812
CRYGEP,-0.3368265713698664,0.37769378486249866
FCGR3A,-0.36012149337703825,0.3777577062158937
TBK1,0.08401486853708384,0.3778433033069706
SULT1B1,-0.25996903814646544,0.3780195729598949
CNGA1,0.31319878219311814,0.3780398943854571
EHHADH,0.4171084567109018,0.37804479681118136
PIAS1,0.2167402000728842,0.37806143631635053
HLTF,0.20075989000586603,0.37816487656258463
ZNF132,-0.12430117110782923,0.3782039836417657
EDN3,0.41353678209876765,0.37825830793463583
CD22,0.6964934742991424,0.37830474471482484
DMXL2,-0.37460188771062697,0.37837666257686553
DDN,-0.202649382645248,0.3784953127435295
MGMT,0.19326764431558097,0.37856028738011166
MLN,0.1656606888007346,0.3786321097393243
ANXA9,-0.4296722987282129,0.3787181827972432
LRRC19,0.3863897719424676,0.37873600599221363
RRAD,-0.6183754687942704,0.37899573501275996
CDK5R2,0.47075921946622934,0.37904718944855376
TONSL,-0.39829759759037,0.37905891919302637
TYMS,0.40685107718259417,0.37918617097478485
ACAT2,0.12998758142748734,0.3794682813092248
HTR2C,0.43142040911416046,0.37975164921597604
NKTR,-0.6137146609549533,0.3799194039771314
LINC00950,-0.4252935726393252,0.37999237297901506
NUDCD3,0.21621052497460802,0.3800431252977868
TAX1BP1,0.33007817545023777,0.38015851823666547
PALB2,0.13811268398972665,0.38018112478318916
BMP2,-0.5145525342968842,0.3802551107401897
CRIP2,0.1935321078505794,0.3804226366422512
EFHD1,-0.2612809929181257,0.3804483668743676
GAREM,-0.2985170133659807,0.38045446165073166
ADAM22,-0.470618309728438,0.3805899090962768
TAF4B,0.23607705131046952,0.3805990401698714
POLR2L,-0.29483401222315564,0.38085085279252623
HOXA10,-0.29226381506415855,0.38090392835758796
FTH1P5,0.09249174315905506,0.3810375481838803
VHL,0.29057647482987115,0.381079217315998
ACKR3,-0.2836994318072197,0.3810960520182036
HYDIN,-0.2679474516937863,0.38114338585643587
SNRPD1,-0.28460486008114216,0.3811679942568238
FAN1,0.11737037326821387,0.3811790033311684
IL17RA,0.13109442103493407,0.38134427449862984
CUEDC2,0.1098966125866987,0.3813563437289998
CTDSP1,0.11470568799497194,0.3813889863615203
MROH7-TTC4,-0.1565563873059741,0.381415206937324
ENTPD3,-0.2163026100661165,0.38144504394079864
CRHR2,0.4524611600829589,0.3816246682339494
GFPT1,0.15865591293567327,0.3817256850643511
WSB2,0.1529652370785879,0.38189646773981334
XPNPEP3,-0.25922503948262676,0.382039210729352
C14ORF79,0.22255462707898577,0.38212051287148374
FBXO22,0.3206359310466542,0.3821337063731078
CLEC7A,0.29622264802781295,0.3824236310107237
DOC2B,0.3572042185627655,0.3826890347162384
TPP2,-0.16710895402656156,0.38269143197164296
PPFIBP1,-0.47764575932404796,0.3827414074628908
WFS1,-0.1603785169327132,0.3827549441724812
MNX1,-0.34444474555654647,0.3828466536159669
EDIL3,-0.4782888969377428,0.3828775022851726
MPRIP,-0.14421450335296448,0.38323368874686614
KLK13,-0.1586292166711063,0.3832407129497928
VWA8,0.1779593819516938,0.38341947427798495
AKR1B1,-0.21373813682178522,0.3836284023322541
SYF2,0.13998208730673056,0.38364712169851584
COMT,-0.29419776569166434,0.3836680067777716
GTPBP10,0.5649978212505546,0.3839520192081346
HS1BP3,0.15625360640207653,0.38406612884625857
C5ORF42,0.45638925374546524,0.3842436723419213
NF1,-0.40339385084492463,0.3843105867949135
DPP4,0.8451442480668172,0.3843158656363072
GLUD2,0.2469983953775472,0.384330661824882
FAM8A1,0.17222832800568355,0.3844116385004212
APLP2,-0.2543844258950507,0.38449147778312776
TBP,-0.11909468211172936,0.384606112710251
SECISBP2,-0.14010353460553304,0.38464372135499675
CLEC4E,0.4040349996616257,0.3846954996684377
MKLN1,0.1940226622608643,0.38483280099689493
ATMIN,0.13608652123363463,0.3849138813105138
PTBP1,0.11856667216335559,0.3850016452568007
PMFBP1,0.5463078227304861,0.3850322896605759
F3,0.603374059914894,0.385082900971475
POGLUT1,-0.09702510740952874,0.3851008288135317
M6PR,-0.22118910783481383,0.3851507660267428
KRT6A,0.4447624643695969,0.38526630911140186
SPON1,-0.6355889254260791,0.38527035316846436
SMIM2,0.43648262206002997,0.3853774071294166
ESRP1,0.446655168727359,0.38553346573178954
ARF6,-0.21406692967211427,0.38563331125689765
CASP8,-0.1974106211730069,0.385704307250642
PMVK,0.13456776743443122,0.38582061792183325
NOL3,0.513981881449002,0.38590965922100007
GUCA2A,-0.3513656645182781,0.3859382288638292
N4BP3,-0.23299931902336812,0.3859707271631451
SPATA6,-0.46932598755618393,0.38642815683906534
ATP6V0A1,-0.29382153391334676,0.3865034105308553
COL8A2,0.3942997841340432,0.3865092762778172
LOC101928278,-0.4501654805721227,0.38656199534141494
SV2B,-0.48879774207085447,0.38679923990027837
ASGR2,-0.3658005943417342,0.3872728838716032
DOCK4,0.15859776083873456,0.3873027877227245
MEAF6,0.10173982678067794,0.38757413893775317
COL4A4,0.129916309803487,0.3876375300730615
KLHL26,-0.20040828708773617,0.38768036366011766
PIH1D1,0.10149587719716457,0.38771526392440475
EHMT2,0.4824945574022639,0.3877829639822125
TUG1,0.14812257051448974,0.38800120882415023
SUN2,-0.16975981512764093,0.38801898486324427
RBM39,-0.12974236223863578,0.3880200939061626
UPK2,-0.338984598505256,0.3882153981094002
SHARPIN,-0.29350580765186596,0.38860603595178644
SDCBP,-0.0901642193803962,0.38866651524945
ZNF528,-0.2843011526916168,0.3888620868521583
RFNG,0.12444415687878418,0.38887009563917874
CNOT1,0.11072969793900533,0.3890305643683113
GHR,-0.48826032547976084,0.38912667442922494
BBS10,0.3329662296303555,0.38916882999060026
CYP19A1,0.14998604094882495,0.38917105497169624
GIPR,-0.31437646918061013,0.3892512564104253
LAMA4,0.5236484384865117,0.3892888888750198
CDK3,-0.14213011627797467,0.38942710961114824
NDUFC2,0.07258270804703848,0.3894702056704293
CYB5A,0.5293085670968471,0.3895282798581742
NSUN5P1,-0.32837166103450777,0.38967514065487346
FFAR2,0.5454306618129454,0.3896992409427105
RASGRF1,0.3882258824106457,0.3897279404912131
SP3P,0.34460918011214936,0.3898414407168994
NAA10,0.0983631148976496,0.38990207766772617
AFP,0.31415534416673285,0.38999682092900173
EXTL2,0.13864813883698446,0.3900179237615191
PHF2,0.32098466944847814,0.39002021290692057
SOX11,0.48911767250245575,0.3901125091074293
GKN1,-0.36738835857156404,0.39017520104250597
ACSM3,0.41238178925139746,0.39025449452332345
SNAP25,0.5954244067628522,0.3904221351756176
FZD7,0.3237291296985525,0.39054593670803067
VWA1,0.4949400722545043,0.3906418071471429
LOC100996696,-0.07935978820986378,0.3908162042540824
VCPKMT,0.2218009460559669,0.39118742421841746
PNPLA6,0.21850415819887203,0.39119277678204534
SIGMAR1,-0.1202888686219854,0.3913298926026047
PAGE4,0.36349861544468975,0.39139908688351577
KIR2DS4,0.1764441152518499,0.3914941808052054
LMTK2,-0.43588421961907375,0.39150127541907365
RP3-508D13.1,0.3776576204363149,0.3917065562461827
MYD88,0.11571593706746341,0.3917561763581553
UBA2,-0.24225595080179652,0.3918943986355395
ATP9B,0.24081602641515865,0.39197044138256026
ASCL2,0.2725010175787879,0.3920650949254053
TRMT61B,0.14971282535187846,0.3922321149334806
YIPF4,0.3101228984581148,0.39224508873916736
CENPQ,0.22094423028352317,0.39225616021552884
RAB28,0.20373511983146564,0.39237577465072815
PADI4,-0.5591219510990872,0.39255733329708975
LOC157562,0.3841219403249747,0.39279848868568384
RPL32,-0.052118108445087685,0.39322484755300996
TLX3,0.3805326678195047,0.39329076252143674
TCL1B,0.2942495264632159,0.3933000962371203
PIN1,0.1893869803459287,0.3935596369497957
NUCB2,0.12327751323711666,0.39361001411640145
IGF2-AS,0.1550163772351416,0.39366698118241555
RPE,0.34188048448854946,0.39371666134576383
KANK3,-0.3301288273922385,0.39373538085099774
METTL21B,-0.0832462752472658,0.3937570154563803
TOR1A,0.10518650852131906,0.39390154046509207
TAT,0.45920254191421606,0.39404757827360404
POU2F1,-0.1134411303047882,0.3941580548666362
ADAM18,0.4135934599887401,0.3941637203671429
CLIP1,-0.23944422143787314,0.39440165961223966
ACTL7A,-0.2292771025804674,0.39477129620396734
SSX2,0.3744385552033771,0.39477968508967354
TCEB3-AS1,0.3451842957433673,0.3947877315115281
MGC2889,0.44148844173983814,0.39510293645729533
DHCR7,-0.2760829326258678,0.3952306427292051
REEP5,0.12139480557266857,0.3952542146845772
NUBPL,-0.22567834115537977,0.39543379224429714
STAB1,-0.24480221413409708,0.3956020342116792
CCP110,0.14046937576149077,0.39569673637171043
UGGT1,0.18119066841666243,0.3959316206288217
SBNO1,-0.5283433228727805,0.396016621380112
GNAZ,-0.18665004366787485,0.3960583516249152
LHFP,-0.15550629790593717,0.396176362580239
EMX2,-0.5750683051127208,0.39625024382817653
NCR1,0.5040426961909175,0.3962927185240096
RSL24D1,-0.17883621609578526,0.39651142855170585
ABCB4,0.43534981909441584,0.3969114839420996
MOS,0.15403819285216702,0.3969406084651154
TMPRSS5,-0.2275154684315428,0.3969642170001446
THAP11,0.12049236271092667,0.3970953305274239
CCDC102B,0.5729608357002647,0.3970965083144522
ZNF189,0.19249668376552975,0.3971734427180328
ITGB3BP,0.18983236544486637,0.3971861964936105
MAP1LC3C,0.4949465455561244,0.397203646375775
ST20,0.3282846956793719,0.397227099979317
MSH3,-0.27721593051849336,0.3973778511511796
CHRNA1,0.38761276296131175,0.39771076492154034
OVOL1,-0.37065304673474264,0.39784470401632704
SCN3A,0.6015257564512799,0.3979976574894686
RBM15,0.13159419361453928,0.39803876919346975
HNRNPA3P1,0.5068019483554922,0.3982239003589382
ITGA7,-0.4588866369086144,0.3983969569126102
FARP1,0.1602324940318791,0.39840563646817356
MAGED1,0.21738260952313482,0.3985265510396472
LINC00302,-0.4285305221705089,0.398550815140865
MEPCE,0.09153111917526147,0.3986734094362995
NUSAP1,0.5641625897524607,0.3987455511565726
TRPM6,-0.3548985763179795,0.3989001883796544
NOL9,-0.11248001276420716,0.39905493787002255
DYNC1LI2,-0.19725286165022027,0.39913473680627015
MAGEA11,0.46780158495137814,0.39933874877859177
MPP5,0.15965548200176016,0.3993407322477087
TMEM168,0.11180123660217589,0.3993957387036374
LINC00094,0.17514134485923538,0.3995360373499668
GNG7,0.2936288575748085,0.39960549198022915
GJB5,0.11808757414856519,0.3998665248887493
SRGN,0.270399006166679,0.3999579585420479
PAK3,0.14682764980747542,0.4000627079777891
YIF1A,0.06602816612765139,0.40010274370659044
SNCG,-0.4292124776030315,0.40053900023890054
CLCN6,-0.1340790450885212,0.400591906522761
TSSC1,0.11480070343388604,0.4006605426633814
DYNC1LI1,0.1430790702694562,0.40069205055917123
ARFGEF2,-0.4114094790432903,0.40073084696908223
PRRG1,-0.21885491600425944,0.40076951691210605
RPS4XP9,-0.3413681935994308,0.40077979102063027
ERBB2IP,-0.1398273217635193,0.4008352619916199
IL37,0.2847116984732634,0.4011593429354671
SEMG2,0.48757748025323355,0.4013623460579056
KLK7,-0.36556691355811743,0.4015066699399466
KAT8,0.0939796859911688,0.4015296414262097
HYAL4,-0.1704527590819862,0.40154553268321447
COMMD9,-0.15162912817680585,0.40164206145219516
ATR,0.2625502115394953,0.40168478901147053
COL5A2,0.3164601631943498,0.4017180358201013
NOL4,0.5052660802347879,0.4017754002793003
CHRNA6,-0.17560066020886467,0.4018357706121863
FKBP1A,-0.28601807279462843,0.40188150665734557
LY6G6D,-0.39034632969800676,0.4018839776246342
ADD3,0.2994521303327904,0.4020362403689947
C1ORF123,0.15253660077408782,0.40204025549217043
GUCY1B2,-0.28338921802852646,0.4020469356338199
LSM5,0.22091679103315887,0.4021012232439639
SF3B3,-0.11669559153160769,0.4021705837839693
NAV3,-0.4558787551266956,0.40217649425136137
NDP,0.5737024215577122,0.40230515399505445
PRKD3,0.17229439662084545,0.40233648211997297
TMEM5,0.27185928603040566,0.4023606109326752
RARB,0.33902248968425885,0.40236502760498655
ESR2,0.46343151581305975,0.40245373737299306
ATP6V1G2,0.1758476375071929,0.40246988961306873
LONP1,-0.13505938070730394,0.4025760828210018
DOCK10,-0.35258432825188724,0.4026157069200067
CCDC85C,0.5316894714418829,0.4030431720525124
TMEM62,0.15674972012302835,0.4030949224225096
ABCA5,-0.23148322198737858,0.40315701328080494
RBM28,-0.17765384935729145,0.40316117174635496
TENM3,-0.3036250919685033,0.4031780184567511
CRTAC1,0.459610900514102,0.4034736232453951
MAPRE3,0.5038365125071724,0.4035428211077576
LRP8,0.202438211991101,0.40355813187875916
PEX6,0.7228138973368239,0.403580825156412
KIAA1211L,-0.1649848015462343,0.403663417475588
BGN,0.48311564418927766,0.40372433552112374
SRGAP2,0.18737373313942118,0.40399559190334505
TARDBP,-0.1677187216530358,0.40403128553700873
OR1E3,0.29368630332132106,0.4041235880803922
HMP19,-0.3302231826557822,0.404261112819494
PATZ1,-0.28031065855596893,0.4043390583549059
GPC5,-0.5928069084803003,0.40434833885222976
FRAT2,0.25645259512133123,0.40437297730484006
PPAP2A,0.27664005837132777,0.404374456287291
PRKCE,0.2565271511046001,0.4044281484071599
ZPBP,0.42506327497673,0.40444505662544367
PNMA3,0.21315340776159974,0.4045193096111769
KANSL1L,-0.21922361539161805,0.4046143433441835
TBCAP2,-0.3855541334792596,0.4047223005715791
MBL2,0.5440355872949219,0.40509394193083337
LRRC41,0.25131784418541603,0.40516386752433226
ONECUT2,0.23478861782236216,0.40517896729907815
KLF2,-0.19830994677639247,0.4052726070423535
JADE3,0.20044114972699667,0.4054100053843311
TMSB4X,-0.06691011899256694,0.40543793923418786
REEP4,0.12442088716951183,0.4055648184552931
CASKIN2,-0.23521026085508456,0.405776862678009
ADRB1,-0.4534538989502943,0.4058472931128739
TSNAXIP1,0.12936997183870158,0.40594702495533236
NADSYN1,0.19168240081914778,0.4060156652436122
CTIF,-0.36151835466884474,0.4060861753515831
CYP2R1,0.26676208849112193,0.4061598944889354
UGGT2,-0.14127110467120652,0.40633539794828033
CXCR1,-0.6356333671339538,0.40636732311824725
HOXD3,0.5275286572740838,0.40646978794200533
NEDD4L,0.34346665965894196,0.40656668789242456
APOBEC3A,0.6801486477930192,0.4066046698798532
PRUNE2,0.2108772441084099,0.4066093647471281
SOCS6,-0.24772652573656817,0.4069021954342092
RBBP6,-0.27021348200701745,0.40694685981599726
TAS2R7,0.33940923695026903,0.40734702466011674
FST,-0.33126680922567164,0.40746932696549737
MRPL3,-0.1616217720492994,0.40757155631166425
FAM169A,0.5125972893455408,0.4076245933583702
CNIH3,0.3579508908141076,0.40764836293182205
LRP2,0.33478650465395354,0.40770795654291114
SERPINB4,0.4538032158822509,0.4077255124467716
HNRNPH2,-0.18765696863961345,0.4078869451058922
KCMF1,0.10231191348850643,0.4079140809585273
PHF20L1,0.43939606841990564,0.40797753086219607
C8ORF44,0.156314453884832,0.4081267250144247
FBL,-0.13219197574389518,0.40816465436135807
UBR2,-0.6514195506398144,0.40817030540231974
