gene,logFC,pvalue
IPCEF1,1.261581999889966,0.0276117000712542
SPATS2,0.5400186147877797,0.0276184406798397
IRS2,-0.8218692300331298,0.0276848632967256
TNIK,1.1243791788941095,0.0276952858689174
C19ORF10,0.2552698210551956,0.0277603717756098
NUP155,0.2340980103063357,0.0278211668862924
CYP2U1,0.7967243315932913,0.0278363238841855
EXOC7,-1.4769524915005876,0.0278398800800976
BPGM,0.360205783993452,0.0278697906553315
STARD5,0.7758147964549815,0.0278718063009026
SMPD2,0.7818422861932222,0.027876902016076
DOPEY1,1.3410414408861435,0.0278913043766542
BBS7,0.5002540696637716,0.0279238102299833
MMP1,2.8769150213439367,0.0279507044185819
ST18,1.381718588680204,0.0279989269365477
CLCF1,-0.589544046424713,0.0280334461980819
AXL,-0.7082467545226887,0.0280713841898006
ADRA1B,1.1316632102109594,0.0281442764899611
IGLV6-57,1.532785750362489,0.0282285221689841
YBX1,-0.7193515319162378,0.0282350391104119
HMGCS2,0.7464430635317911,0.0283570666967459
ARHGDIB,0.4211734952981558,0.0283605863407328
CTD-2269F5.1,-0.6387479220721559,0.0283927418698229
EDEM1,0.4457387478744934,0.0284001941858164
PWP1,-0.3096409709079264,0.0284068993837489
ROBO3,0.8468326664523698,0.0284515980121882
AP3B2,-0.7204965072824736,0.0284645063246555
EIF1AY,-2.903370512710645,0.0284686516422666
DNAJC24,0.3413678945380205,0.0284970508130004
LIG1,0.6096560862343772,0.0285156232688208
KIF5B,0.4752285435726797,0.0285551793228732
MTSS1L,-0.6622693229288124,0.0285647504301527
UST,-0.6829572787009841,0.0286051827855871
PA2G4,-0.668143071376317,0.028613717305441
PLAC1,-0.9573685845609248,0.0286213240860402
DYNC1I1,-0.3946423697927548,0.0286631320743356
IL12RB2,0.9555540574120708,0.0286671972617084
IVD,-0.3793809778288235,0.028674901131342
IMPDH2,-0.3343120560546637,0.0287129085036985
P2RY6,0.6072005741788402,0.0287137296415613
SPTLC1,0.4607252465748939,0.0287204914644234
CTDSPL,-1.267597107613021,0.0287996290484262
GNE,-0.3448398028184343,0.0288315588283327
ANKRD36BP2,1.0402082418021887,0.0288379058475578
USP2,-1.245508263721954,0.0289135174529439
KIAA0922,0.3837630358510058,0.0289390729906191
ATP8B1,-1.0837840742331206,0.0289446606968611
IPP,0.4768134523142953,0.0289470678351864
CHD5,-0.8525500844177172,0.02900221168477
KCNS1,-0.4454233994177281,0.0290025749666663
RPL7,-0.2541872076809,0.0290304316659953
ARFIP2,-0.297098857111596,0.0290735733647976
ZCCHC6,0.3401194861265697,0.0290846337719996
MTMR10,-1.0655588263344544,0.0290902545631018
FABP6,-0.3139223775785178,0.0290938644367119
PP14571,1.1979749969008822,0.0290969180141781
TIA1,0.7419076641224356,0.0291175613119665
CYP27A1,1.457669932818364,0.029147660178868
TMEM243,0.3304501762777398,0.0291766564086213
PENK,-1.2291645912392155,0.0291933932717308
RNF208,0.8567465083637149,0.0292495102890614
CDC42BPA,-1.1989347658580505,0.0292871181247471
ZNF460,1.038568417478671,0.0292876641533594
SLC1A1,-0.4939615306027338,0.0293396698672345
CDV3,-1.086514494054465,0.0293483701586956
EEF1A1P42,-0.9541635647594262,0.029358328489839
CR2,1.440795370092358,0.029365858382098
PTPRH,-0.353778546085417,0.0293675152180641
TOP2A,1.9840201345534187,0.0294072984105173
WDR43,-0.6981219407920642,0.0294391541371306
FGD6,0.6701083514080279,0.0294512787937855
CD1B,1.0611507863996876,0.0295052016745572
GPX4,-0.4131450813294783,0.0295425200240256
ATP5F1,0.2319525593147595,0.0295955081772584
ZNF200,0.5442401455383781,0.0296103482289263
NFIB,-1.791027087850685,0.029628091939174
XIST,2.380363180297671,0.029655949813369
MTHFR,-0.8287936180754074,0.0297297706049913
MX2,0.5109129180932594,0.0297370879116672
AC003989.4,-0.8820580825939608,0.0298017645924997
DSG1,-1.1444152130229577,0.0298130935482029
ARPC3,0.2549314319978553,0.0299234067484588
RP11-348B17.1,1.266053045023995,0.0299390442496652
MIF,0.3257949620637852,0.0299825624561315
TAS2R13,0.8132624931210999,0.0299981132385456
HBEGF,-1.3520276175330892,0.0300172591163806
NCAM2,0.737285564668464,0.0300225216062677
GCHFR,-1.1175941807344545,0.0302022839437172
AHCYL2,0.6513741943948563,0.0302220405828951
DBR1,0.3624175532393794,0.0302261143807076
PDE1B,-0.9573147404479324,0.0302385065955433
HSD17B1,-0.671207591116397,0.0302528834173317
MAP3K9,1.2165150882550648,0.0302570724818329
NDUFS1,0.1877206239021198,0.030289816742274
PPP3R1,-0.4287649936452915,0.0303401135323438
TFE3,-0.2688229959755901,0.0303722861025795
RPL3L,-1.0986517676504697,0.030405030643235
ASAP1,0.4187218205978418,0.0304070651384135
DNAJB1,-0.5869882853535504,0.0304355911964349
KIAA0100,-0.3003689185413547,0.0304477586320168
RP11-930P14.2,-0.3714138643625468,0.0304544072911813
CD200,0.591154607479834,0.0305941242711546
PDCD11,-0.4755490229359722,0.0306363243958847
ACO2,1.2209773841492595,0.0306425556408717
ZSWIM8,-0.715082054434895,0.0307100757227996
LAG3,1.3989023652055943,0.0307763969097927
CATSPERG,-0.7203915029440822,0.0307865212303755
ALMS1,-0.5977268638762538,0.0308176999792245
SGCA,-1.8443588640416315,0.0308497808138136
MUC6,-0.7873465015725243,0.0308805856990573
CD5,0.8941962703469697,0.0308912596702556
TNIP2,0.3152372521723379,0.0309372839872808
TENM4,1.1039183926569391,0.0309375667621111
ADAM3A,1.3293676553400315,0.0309611602424863
SEMA6D,-0.994692103342456,0.0310089149666469
PLEKHF2,0.5413662480189032,0.0310421065351456
PLG,-0.5629264481268828,0.0310469864257851
TBCCD1,-0.3548990435601622,0.0311338306146402
KIF20B,0.5861530647118975,0.0311708795195095
PRF1,0.9168623556420864,0.031178504462475
PYROXD1,0.578637172410593,0.0311897372157209
NPIPA1,-0.5491717373712053,0.0311990678150471
DGUOK,0.2207411862648367,0.0312016522424817
APOH,0.9459091275442276,0.0312675792932005
GDF15,-1.1455625779772296,0.0312841501053821
PPRC1,-0.6137960450022941,0.0313650541735525
GIN1,0.3960344295552387,0.0313791425187392
TTLL12,-0.222395538005987,0.0313846246476744
EPHA1,0.7149777623912792,0.0314106111380494
SCGB1A1,0.9509307140582176,0.0314649671466395
CHST11,0.7080850845018487,0.0314692623202188
CORO2B,-0.7621805217703885,0.0315404230247332
ANKRD36B,-1.1597061864821887,0.031573075444868
ZNF85,0.4425257983820412,0.0316509772377759
PSG11,1.1882604631894536,0.0317351499734882
LGMN,-0.7424847317864423,0.0317437869270991
WASF3,-0.7205760580027452,0.0317526581408196
ATXN8OS,1.1077169279804764,0.0319382249722859
DNASE1L3,-1.2717490788212888,0.0319527500334448
TBCB,0.4046595797761654,0.0319702654509813
PHKA1,-1.232917875614782,0.0320235884838688
VRK1,0.3981123148247585,0.0321800798428071
DUSP22,0.25431081185938,0.0322279167812442
PRLR,1.296851678220563,0.0322647894858086
PSEN2,-0.7284378329837056,0.0322754226087187
VAMP4,0.4261188177636423,0.032382934999752
ICAM3,0.973032598371022,0.0324262665698116
FRS3,0.5491054685110761,0.0324565842392283
HLA-DPB1,0.6408497356070342,0.0324641964305122
CORO1A,1.0296336064688223,0.0324993671426582
PARP8,0.4320490897065756,0.0325005477998892
SHPK,0.4473639840307797,0.0325511494845644
PDP1,0.5880781272564803,0.0325808178028904
DDX11,-1.3800145381247324,0.0325887345301835
KIR3DS1,-0.944170635139403,0.0326118994166429
TAC3,-0.4275975419933955,0.0326222884649854
SMC2,0.9153498775290744,0.032634277087322
RPL10L,-1.0002656089947228,0.0326510055803506
THRB,-0.7259374068895825,0.0326558557208583
ARL4A,0.4219246937989425,0.0326562336913923
ZNF292,0.508154586597688,0.0326728724823507
POLG2,0.480921256876627,0.0327053364052636
PAFAH1B1,-0.5662910610656926,0.0327288057261039
DLC1,-0.7065075370103218,0.0327563957830826
GTF2E2,0.2677787283846715,0.0327752756356127
FGF13,-0.7779483408275887,0.0328918943907293
PTER,0.4433800551177151,0.0329488778938359
SMO,-0.5208055907431515,0.03297691408737
KLF7,-0.4461714239815801,0.0329916587062408
ZNF331,-0.7336238520554268,0.0331238824968472
SLC30A9,0.2645778491625901,0.0331660504384712
MON1B,0.3811733865426641,0.0333164989452376
TNFRSF9,-0.6893189462879006,0.0333189175127552
CYLD,-0.8549089863909982,0.0333452086467536
ADA,0.4132719829144395,0.033373028356686
COX7A1,-0.4602426072970242,0.0335116141506405
DEXI,-0.2761906543034929,0.0336999833830562
GRK6,0.8496209955229315,0.0337547438846366
GRIN2C,-1.186411361374624,0.0337742560039117
CLOCK,0.5068510026849182,0.0337857653513196
FOXO3,-0.4352625134804757,0.0337968764956984
MOSPD3,0.2093899162684422,0.033802262800185
OAZ2,-0.3707513089865095,0.0338703080657749
TCAP,-0.9785152254974028,0.033872486177414
ZRSR2,0.2380825425218624,0.0338789296303871
MARCKS,-1.1678563296225235,0.0338870078645826
ENOX1,0.5205900769311649,0.033924935616041
DGKH,-0.8542963030572848,0.0339323187424184
FAM46C,0.950798961030996,0.0339610286917004
EBLN2,-0.9133177804985904,0.0339724196713627
NDUFB11,-0.2280880963599774,0.0339993854721494
MVB12B,0.8349356587576962,0.0340253526178174
PLK2,0.7037442096132658,0.0340285561834631
ATP6V1E1,0.4154580864053105,0.034038038146119
PDSS2,0.3227394036103108,0.0340992757446686
MAFF,-1.1692076219799148,0.0341028467706504
TAF1C,-0.9096546928415324,0.0341255627944072
ZNF668,1.166097676786669,0.0341637781847736
RHBDL1,-0.2774980903511053,0.034274073204833
DCAF4,-0.6754372503554036,0.0342940153175511
HHEX,0.3764579117778872,0.0343116156024862
PPP6C,0.1899970684628709,0.03432637342416
APOLD1,-1.0377984453048263,0.0343322063483564
WDR59,-0.9612557164458716,0.0343804514564508
TMEM208,0.3388811707879959,0.0344608082197098
PLA2G4A,0.4967747880926154,0.0344662703859173
ACADVL,-0.3976486492996951,0.034479469544264
MRPL40,0.3847668053915551,0.0345351413247464
PKP4,-0.9850511817110004,0.0345364037795073
STX2,-1.1573976034581497,0.0345367994003144
C2ORF44,0.3441791392338738,0.0345842816923387
NLK,0.4691598844235445,0.0346961400243202
BSG,-0.5350724633927388,0.0347831453669144
SLC1A7,-0.6043237353744706,0.0348622425127599
BANP,-0.2725600352509296,0.0349153853766932
PKIA,0.6255679259161315,0.0349266930768436
SH3GL1,-0.3593390004145096,0.0350111545552655
TNFRSF21,-0.4522908944345838,0.0350123933037834
XBP1,0.8945681483630228,0.0350454082175298
ITGB8,-0.8308501478983645,0.0351678953942922
AKAP10,0.545238077209687,0.0352284298637774
GLTP,-0.2363483406144535,0.0352634460555448
ABLIM1,-1.0047739187115718,0.0353126673389409
NFS1,0.2172151971596108,0.0353235262216073
SPCS1,0.1940351763180707,0.0353239682697095
B4GALT3,-0.3638733443396962,0.035379013284004
LTBP1,-0.9110544739018884,0.0353860805762874
STARD8,0.2787494594767352,0.0353925280898968
MPP6,-1.4197080394392048,0.0353982074330101
RGR,-0.8577076789851112,0.0354011770047648
RP11-395B7.7,-0.4772654278978132,0.0354381890679815
KIAA0485,-1.004417816998564,0.0354535423931136
RIPK1,-0.2995523988598787,0.035470386425784
NHLH2,0.7114971155103516,0.0354834948723465
VPS13D,-0.6045723555884672,0.0354988131992029
NR1I2,0.897512391792211,0.0355787063467689
ZNF35,0.3614564071996122,0.0356067057881263
TMEM246,-0.4729070112175328,0.0356528783296956
CACNA1C,1.0225638724331825,0.0357002599512636
SEC31B,-1.0772882407110282,0.0357137225924696
APOL1,1.0744919488913638,0.0357896653573509
PODXL2,-1.1642612638686334,0.0358346806772689
CDC7,0.4097057983976686,0.0358532770878285
MEPE,-0.552140092750288,0.0358780130815423
ZKSCAN4,0.871737750458836,0.0359055951142495
UBXN8,-0.3154404619881958,0.035908305738676
OPHN1,-0.2655779948249428,0.0359404446430314
HMGN5,0.4880076039523464,0.0359749964299887
CDC25C,-0.7111069811641135,0.0360095102602844
CD96,1.2223002494007629,0.0360923705329642
DCLRE1A,0.8493152837291698,0.0361356474939294
POLR2J4,-0.9073073217465312,0.0361677628009728
CCDC71,-0.4687927954877224,0.0362164816114625
PPP1R37,-0.9934731631757798,0.0362223786243693
ZNF322,0.4558391568951432,0.0362248515648948
SRC,-1.29765941930254,0.0362837265668504
MYLPF,-0.7391424175612427,0.0362845303245171
PTPRF,-1.2628124805648966,0.0362898687271257
GORASP2,0.2822191180236029,0.0363570738982769
KRT1,-0.5746354507133784,0.0364555651005044
MGC4859,1.1467188164307518,0.0364990745066965
AK021933,1.0794647277897211,0.036507638467165
TUBD1,0.4357215965552257,0.0365665303769424
TRIM8,0.390544784775539,0.0365748537159452
CAMK2A,0.9065263065244648,0.0365787530530337
MAGI1,-1.6624709314121215,0.0365882264560743
SLC6A6,-1.7171203491064109,0.0366990574102405
PRRG4,0.7081723739342198,0.0367537190278938
ZNF384,0.7030236795416211,0.0367594954509185
TSC22D4,-0.3731782208516616,0.0368422708870161
KCTD2,-0.2955564958513612,0.0369134570920185
ERCC8,-0.6560220872069529,0.0369214495318926
C18ORF8,0.1843372825172853,0.0369663589656795
OR2H2,0.7654575213080621,0.0369952100791118
POLR1E,-0.3929624932033722,0.0369970345834748
INSIG1,-0.8782532533547345,0.0370215000985313
GPX3,-0.7715572004466615,0.0370231188062948
OMD,0.8777841341065686,0.0370435239854071
KDM4D,1.011918734148765,0.0370784683230142
PPP1R8,0.3329177519662902,0.037101779688987
HSF4,-0.5917132500099989,0.0371085317937979
PSMC1,-0.2074268359564932,0.0371725352454078
FBXL15,0.5803724127709851,0.0372608048759026
RNLS,0.8254747821177641,0.0374003354398037
APCS,-0.4218637939311067,0.0374403714160069
C11ORF58,-0.2695369120975996,0.0374754525145317
RP11-680F8.4,-0.8188179172460162,0.0374936192690435
UGT2A3,1.4055226479745089,0.0375051281720219
PSMG2,0.1584442567651756,0.0375558273057538
CDT1,0.9883724530492692,0.0375687209714541
PTBP3,0.5573553367172845,0.037622014528274
ADPRH,-0.8830471606040149,0.0377203443506359
DLG1,-1.1102632510799406,0.0377377783512513
GMPR2,0.4042335482324208,0.0377678842154931
IPO5,-0.4068755811967524,0.0377913532645806
FXYD1,-0.6975206856725169,0.0378247176073683
LCT,-0.5852401124215998,0.0378264533978966
PIGV,0.7979867863235715,0.0378266295732453
SH2D3A,1.204212839414737,0.0378507022600689
PSIP1,-0.6254302850050797,0.0378897087972663
IL21,0.7015349279270042,0.0379864225616424
PTGER4P2-CDK2AP2P2,-0.9858485238082216,0.0380386133151247
THAP9,1.3617684823143357,0.0380634989646055
MAPKAPK3,-0.4610747602369409,0.0380726168663196
SGCD,0.9330953565413216,0.0381423669027846
DCAF11,-0.2728709311089901,0.0381971193620832
SLC25A30,0.9217466383643068,0.038208454602534
ACP2,0.458014336995479,0.038233158941368
DMWD,-0.7714408675962137,0.0382930941815898
SAP130,0.2003969811701349,0.0383333488524792
DDX51,-1.0433433543558477,0.038381080328118
RECQL4,-0.4664353319773839,0.0384637244488445
RBM42,-0.2834889326636727,0.0385007010111487
TUSC2,0.3584768114272636,0.0385096596758567
NEIL3,0.5308332022064786,0.0385186909028484
PITRM1,-0.4210286761429902,0.0385486234634056
HELLS,0.7111456498301472,0.0386001144086294
SLC19A1,-0.5870173783872246,0.0386256600159235
KRT8P12,1.1290811913072556,0.0386303740892952
IRF8,0.6517979209752589,0.0386330791287361
BUD31,-0.5747795926551613,0.0386748663538133
PLXNA2,1.0262393440739874,0.038705505788123
STIM1,-0.3570428631508902,0.0387396042715886
FGFR1,-0.7310242548658055,0.0387556432134225
PGM5,-0.9791961505228226,0.0387616556323925
SASH1,-0.6036819600155301,0.0387766153558832
PCBP3,1.0910979602041913,0.038779773748307
PHB,-0.3674586206139416,0.0388106326220755
PTMS,-1.081114387535144,0.0388910103554225
DDX3X,-1.110350409806161,0.0389330652499175
ATP5J,-0.3110545270502367,0.0390061934383634
C1ORF216,0.3035694466420171,0.0390372619067267
HBQ1,-0.2799769867748898,0.0390444523887803
MYRF,1.098259856844555,0.0390575435149474
ITGA1,1.508972603529922,0.0391022034384272
UIMC1,-0.2263691910319689,0.0391290234855659
PRPS2,0.4175123151840978,0.0391306479732289
TMOD1,-1.2941648288908132,0.0391310511536915
DHTKD1,0.5927615641482937,0.0391466561190617
LASP1,0.4859235783148765,0.0391953762167373
SPRY2,-0.7492171782143622,0.0392110121389411
CADM4,-0.8395412738930979,0.039236782570473
ENPP2,0.5105089616379406,0.0392574790038524
TRIP13,0.5242733318335651,0.0392607149988296
BTK,0.4836455114750357,0.0392943955757801
ABHD10,0.4010226456575747,0.0393123820410387
ATP5A1,0.1353050220286586,0.0393128173902533
WEE1,1.0320455837071334,0.0394087889743975
KLC1,-0.265637393249424,0.0395317568202033
DECR2,-0.3369108291132043,0.0395912766502716
SNORA21,-1.242631627085311,0.0396463540833469
ANP32E,0.4696739127736364,0.0396553830738506
ZNF75D,0.5558991012515051,0.0396652751563709
CTTN,-1.610665395971691,0.0396864912849941
SENP3,-0.4922001781819585,0.0397230932097901
CCT8L2,-1.013619893791427,0.0397589026646187
ZNF544,0.3604843558808071,0.039775176952926
PLEKHB1,0.6873871536183076,0.0397936382880246
SLC23A2,-0.5785400013370694,0.0397950727029244
TSPAN15,-0.5456723156159011,0.0398430894157858
PRPF19,-0.2861664104315959,0.0398976643633958
SYK,0.7775527743034996,0.0399045616809964
RNF24,-0.385101353620584,0.0399102739064278
ERICH1,-0.6339539645490797,0.0399583444703141
SH2B3,0.3986153567794108,0.0400124205757958
FKBP4,-0.4431614526061223,0.0400225323202183
GMIP,1.0241179436770302,0.0400594286069263
KRCC1,0.2579429568429408,0.040090183016688
TRAP1,-0.2245431195050411,0.040119922492226
COX11,0.6224267162853088,0.0401973745368722
HEXB,0.3940313726113924,0.0401974747046189
ASNA1,-0.2372566900693051,0.0401975215146439
RAB3D,-0.5195763178842752,0.0402826255363515
LECT2,0.5293094594974579,0.0403086014062676
KIF21B,1.190633860916451,0.0403265120477278
KDM7A,-0.5142821082561664,0.04039640489205
CEBPD,-0.8888576852114944,0.0404792571891713
ZBED1,0.3836182359013396,0.0405048832443467
ASB6,0.393299928542584,0.0405065307157809
PREPL,0.3489260963158376,0.0405345451297227
MPHOSPH9,1.213700590522837,0.040624439274979
HMHA1,0.6029200106070629,0.0407050970811683
RASSF8,-1.1992019983575046,0.0407406458121612
GPR68,-0.675001138410912,0.0407555239353807
DBI,0.3145003341595025,0.0407601206294234
KIF20A,1.6373692128659467,0.0407683613562842
CST1,1.4888499309604435,0.0408733760420471
PARPBP,1.0351276454151117,0.0409987455997275
XIAP,0.3858935375809214,0.0410832787678071
COPG1,-0.2314607511997444,0.0410891266812695
SLC25A46,0.3220730998218748,0.041162251908221
NCS1,0.7501360551535221,0.0411626308004164
NUCB1,-0.5395228870873421,0.0411726444824276
MST4,0.5814330414263225,0.0412159009728955
DTNB,0.9504963985614552,0.0412199080196569
RASSF4,1.097060136297217,0.0412489184779387
ADAMTS9,-1.1399318303330253,0.0412629447468326
ADAR,0.182096510182756,0.0412674517502658
RWDD2A,0.3227134037142605,0.0412849724116548
IST1,0.1429297203319919,0.041333950881568
KCNK15,1.2585894582734714,0.0414274395266861
RNF115,-0.1817836216423618,0.0414439951353453
PLA2G4C,0.96739155337937,0.0414485336215426
NDUFA10,0.239490116310078,0.0414487063723255
PLA1A,1.2927995810273163,0.0414522406178627
KHDRBS1,-0.3464680879884962,0.0415169367610169
MLNR,-0.8487094441486174,0.0415232330570858
LILRA5,-0.3216076979735804,0.041636254655999
HNRNPH3,-0.4277623788987732,0.0416568318612517
FANCI,1.4223854668671247,0.0416865659125968
GSTK1,0.3376268607083048,0.0416905233050288
CAPG,1.096420174859272,0.0417310800580311
SCRN3,0.6520132879668026,0.0417853564466895
F7,0.3404910939613117,0.0417930138172934
SCP2,0.3247807146046018,0.0417955173192603
HIST1H2AE,0.8705306696999644,0.0419052081224068
KIAA1045,-0.7272941620396667,0.0419208667320463
METTL22,-0.2139532923627483,0.0420308443294006
PTPN21,-1.223574049728584,0.0420444487197158
NVL,1.1523719395636558,0.0420493779769602
GDF5,-0.977509831045186,0.0420548023992391
EPHB3,0.7808417059867674,0.0421428948311735
LYPLA2,-0.2995102285730482,0.0422073788786289
ELF4,0.8786556219671482,0.0422124673995319
C6ORF123,0.8459286588436701,0.0422347828422596
EGLN3,1.2295507218553403,0.0422927936817296
FGR,0.6329537701089691,0.0423249594895115
ASB1,0.6747773826992916,0.0423933021963633
TRIP10,-0.376330136517069,0.0424373959103933
NUP188,-1.031307519806143,0.0425102949528004
MEIS3P1,-0.279610572716555,0.0425500794574916
HESX1,0.8048083461957383,0.0425588510892333
ST3GAL4,-0.9478485606711438,0.0425661220259682
C9ORF40,0.4719272828638399,0.0425738130784199
LIMK2,-1.038207732276944,0.0425741017156683
ADH1A,-1.0068496800218243,0.0425868977634687
ZBTB16,-1.380192713041982,0.0425889193965275
MCTS1,0.2265110900620435,0.0427420228576651
MTMR4,0.2422286958580723,0.0427509736282711
MFNG,-0.6473701025821681,0.0427673515170184
TAS2R3,-0.1626870757720131,0.0427784838474023
LOC101930405,1.3265758149248992,0.0429054243285804
FBXL4,0.4491509697577163,0.0429488597885747
EBI3,1.2663290210344318,0.0429680708569835
CR1,1.3804842479147243,0.0429897298458546
SLC38A3,-0.7122717576020721,0.043018646229842
MYL12B,-0.4081951722996084,0.0430404656038359
KREMEN2,-0.7788644640408133,0.0430911081821233
FAM153A,-0.608570269327541,0.0431065523872242
HIP1R,1.4190804550179816,0.0431364094735197
MED15,-0.3613779936993762,0.0431445785941664
CLUAP1,-0.3847720744953529,0.0431787262926303
GATA2,-0.3954845738247377,0.0432403310946257
GRIN2A,0.8446800516083064,0.0432444317864838
PRRC2C,-1.4386035789653162,0.0433065494068823
OTC,0.8035400463329352,0.043330108155187
SNTA1,-0.4568201967613241,0.0433537899815089
EIF3G,-0.2393340814115134,0.0433617606739055
WDR46,-0.5631697143380254,0.0434413805659785
ISOC2,-0.2815010194475125,0.0434484645088965
CXCL12,0.6633760206571591,0.043452337442265
SAG,-0.8276794572764983,0.0435372355462073
ZNF550,-0.9485924550625882,0.0435846044596647
H1FX,0.991615180218087,0.0435876151809867
WDR7,0.4284014428171616,0.0435923626005423
FCGR2C,0.7060765422129389,0.0436607753457764
TRIP12,0.198446478686245,0.0436880127066178
CA2,1.3207815468633075,0.0437080455033686
CCRL2,0.4553517375662093,0.0439444517171366
BTAF1,0.4004789518571847,0.0439856681757041
HAO2,-0.5730980794675435,0.043991545073492
WTAP,0.4663487982282461,0.0440022800366935
PNO1,-0.9205904563746624,0.0440511707787531
GPC1,-1.168196929098737,0.0441170687189634
SERGEF,1.1907686013777423,0.0441446458263059
TSSK2,1.2124849319159647,0.0441634694273496
FAM111A,0.4593922322359027,0.0442101026085944
HMGCR,0.3866921302482149,0.0442143885448951
LSM1,0.2601514855552338,0.0442797788401195
MPDU1,-0.2894737767396425,0.0442800368429139
RAE1,-0.8503021442522494,0.0443324580330379
MBNL2,1.2094927119465195,0.0443362924298052
CDS1,0.9467998656849206,0.0443476339430342
MFI2,-1.0534048178216224,0.0443944012927892
PCDHA5,0.9459006124463444,0.0444323656946815
KATNB1,0.6427548545092199,0.0444425327408768
HIST1H4I,-0.8991589595317713,0.0445111578328133
MTERF4,0.4493483819989121,0.044555247038651
NUP50,-1.1374881649499455,0.0446046462939715
C16ORF70,-0.4582311594737365,0.0446665770437853
ADRB2,0.5372557429273126,0.0447680171799468
DRP2,1.058501832620915,0.0448082804682553
FN1,-1.018920839883334,0.0448138034573007
GPR4,-0.546508950124057,0.0448272892759064
PARP4,0.2966679406993364,0.0448429095850942
SPATA2,0.7802329363275744,0.044867717309689
SLC4A4,-1.1799384509983502,0.0448817908801037
HIST1H3B,-0.8503909801414486,0.0449032542481972
USP39,0.3783884431401345,0.0449192822238794
EHD1,-0.4502370769911872,0.0449288243297087
MCM10,0.8851158908256647,0.0449720340866946
KCNB2,1.2251277271786871,0.0449829440843322
EREG,-1.6157783516658712,0.0450752748286979
RIPK4,-0.7728859698496926,0.0452043391652323
RREB1,-0.844911068940541,0.0453130460425178
NNAT,-1.0470410710334883,0.0453757515033704
DHPS,0.7279732089223128,0.0454026977264203
FAM110B,-0.3430786286160803,0.0454187585997321
WHSC1L1,0.9096699165262478,0.0454191046205869
TRIM37,0.2713682240642523,0.0454373545277334
ERVMER34-1,-0.7641014309599665,0.045454135971241
TAOK2,-0.6760051563466369,0.0455110835319769
HBZ,-0.37363458433803,0.0456716060640161
SEMA6A,-0.7854778407950382,0.0456868921784167
PROL1,1.0474981266600478,0.045852243382961
SSX2B,0.842893303239912,0.0458597151167476
CLDN11,-0.6221945924553571,0.0458864276970087
USP47,-0.1933434601641348,0.0458967647798983
RAC2,1.0274101335067378,0.0459129849947418
MID1IP1,0.2644193282199616,0.0459238795568009
SYN1,0.9111253681264024,0.0460387497901205
LPL,-1.9168019731697568,0.046105053951759
GSAP,0.4953037448910287,0.046167224994114
GLCE,0.3414230296920122,0.0462619198493113
CYP7B1,0.530330230366097,0.0462638642296134
HIST3H2A,-0.4821770618223473,0.0463012591318538
PCK1,-2.968678412239681,0.0463056206098844
IPO8,-0.4366668003835281,0.0464139766671579
APOM,-0.4081796749239217,0.0464435393789702
LPXN,0.5830627216817739,0.0464592134046317
PER3,0.6105531562974065,0.0464660350354637
BBS9,0.954500832063614,0.0465671352042042
COMMD10,0.3417320574719475,0.0465674214248113
BDH2,-0.4085379806293439,0.0466868971458966
XRCC3,0.941719086075429,0.0467410530000086
ALPK3,-0.8015605594315067,0.0467836693671396
PSMD14,0.3638604965383987,0.0468070970321511
RGS16,-1.4954162574716552,0.0468161268979326
OR2B6,0.9894495244777,0.0468299445846335
FCGBP,-1.3267517758465788,0.0469564228166002
HMOX2,0.5360617215676795,0.0469799113473032
CAMK1,-0.3300396328832748,0.0470808782992939
KERA,1.1247093384532727,0.0470924842555337
SLC6A8,-0.6788026746038982,0.0471751891618922
C11ORF80,1.6449509240576052,0.0472047679774118
ZNF8,-0.3017596112064433,0.0472846068296436
TGM2,-1.331828075270402,0.0472902969991095
POLE2,0.2892947872911025,0.0472921631378191
SART3,-0.5389506939938098,0.0473227928440216
OSM,-1.090808466461973,0.047341984451136
KIR2DS3,-0.506080574090233,0.047350374638572
MICALL1,0.8286486882770916,0.0473572655318614
GPR45,0.6361422979670368,0.0473715648418449
PRKAR1A,-0.5380079743538264,0.0473773698507494
UBR7,0.234352763570925,0.0474616667822455
HIST1H1D,-0.5111563776145198,0.0475198968506147
NARS2,0.3298490106638372,0.0476059184976769
AMN,-0.461892298148979,0.0476084601520275
MID1,0.9649639318297414,0.0476360727064215
KCNJ4,-0.5944762327547162,0.0476533456113138
SREK1IP1,-0.2604889014986247,0.0476963009441388
MC3R,0.9688621093995424,0.0477257883548121
HOXC11,-0.3599729015833075,0.0477335300579777
C11ORF71,0.3003533852722544,0.0478867130148591
C11ORF63,0.3946346648465733,0.0479141534933898
NRCAM,0.6469819486101676,0.0479328477794668
CDC37L1,-0.4014712889189198,0.0479618653557714
SEC62,0.2138025535365315,0.0480378704068669
DNAH2,-0.4023433834035832,0.0480847015217374
ABI1,0.3144670253894102,0.048166985736242
CRYBA2,-0.4426685496217728,0.0482222557192429
AGO1,0.2483379097465725,0.0482458581749259
KIAA0391,0.7508819352695832,0.0482995815705401
WDR91,-0.3911986576488742,0.0483374755640628
TSG101,0.2763961738022704,0.048347993368608
KDM5A,0.2814934907057846,0.0483720941365835
SCNN1D,-0.669458248847282,0.0484148284889042
APOE,-1.0776448873570867,0.0484672502023126
LLGL1,-0.8977950189720483,0.0484719691910148
STAG3L4,0.3508683881561305,0.0485209250955433
